customerID,churn_probability,risk_tier,MonthlyCharges,value_tier,segment,Contract,tenure
5919-VCZYM,0.1890398736927971,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,2
5028-HTLJB,0.23331282343380183,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,1
6147-CBCRA,0.045621966521963035,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,33
8749-CLJXC,0.19698566469054796,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,1
9867-NNXLC,0.10723932205126657,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,22
7094-MSZAO,0.1529930564783666,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,10
7542-CYDDM,0.09224032397759983,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,18
9962-BFPDU,0.17699369153401015,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,1
2717-HVIZY,0.1306204264124367,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,8
3407-QGWLG,0.21189739678828987,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,3
2159-TURXX,0.16153615595730328,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,5
8317-BVKSO,0.20271472939485666,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,14
2164-SOQXL,0.07449879278026457,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,20
0357-NVCRI,0.05630954894346286,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,25
0871-OPBXW,0.25119689957796654,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,2
3148-BLQJT,0.19685760516196038,High Risk,20.1,Low Value,High Risk / Low Value,Month-to-month,1
1240-KNSEZ,0.2565716090177903,High Risk,20.1,Low Value,High Risk / Low Value,Month-to-month,1
7777-UNYHB,0.1417599188451553,Low Risk,20.1,Low Value,Low Risk / Low Value,Month-to-month,12
9367-TCUYN,0.12367087898608108,Low Risk,20.1,Low Value,Low Risk / Low Value,Month-to-month,12
6861-OKBCE,0.11052229644493008,Low Risk,20.1,Low Value,Low Risk / Low Value,Month-to-month,11
7017-VFULY,0.20040150783571736,High Risk,20.1,Low Value,High Risk / Low Value,Month-to-month,2
1000-AJSLD,0.2565716090177903,High Risk,20.1,Low Value,High Risk / Low Value,Month-to-month,1
8006-PYCSW,0.19230759905310604,Low Risk,20.1,Low Value,Low Risk / Low Value,Month-to-month,2
1066-JKSGK,0.1967296084887599,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,1
2120-SMPEX,0.09134043289832032,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,25
1934-SJVJK,0.1967296084887599,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,1
3977-QCRSL,0.16996140843412585,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,5
4897-QSUYC,0.26080248474984724,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,1
8974-OVACP,0.20036918778574644,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,1
6648-INWPS,0.12230880031155436,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,16
5712-VBOXD,0.22552549945170378,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,4
4781-ZXYGU,0.23760538350787713,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,1
7787-BNTZM,0.16665421296917288,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,6
4018-KJYUY,0.06405867080151266,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,22
7853-GVUDZ,0.22630997033942077,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,1
7845-URHJN,0.1547811596331035,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,8
4397-FRLTA,0.17680743169991667,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,4
6469-QJKZW,0.23548369564393867,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,4
2791-SFVEW,0.15087235586255565,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,9
7310-EGVHZ,0.20515704963845005,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1
6380-ARCEH,0.1966016746666151,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1
9294-TDIPC,0.1453743313076755,Low Risk,20.2,Low Value,Low Risk / Low Value,Month-to-month,5
1641-BYBTK,0.18503431464092218,Low Risk,20.2,Low Value,Low Risk / Low Value,Month-to-month,6
3247-MHJKM,0.1966016746666151,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1
8305-VHZBZ,0.25626281632814407,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1
3744-ZBHON,0.24504099292001352,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,3
6131-IUNXN,0.07788989267468675,Low Risk,20.2,Low Value,Low Risk / Low Value,Month-to-month,19
3345-JHUEO,0.2959130992580489,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,4
5356-RHIPP,0.25626281632814407,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1
2955-PSXOE,0.2710485008099989,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1
8048-DSDFQ,0.1966016746666151,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1
1493-AMTIE,0.2665530400477699,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1
4786-UKSNZ,0.1966016746666151,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1
3039-MJSLN,0.1662615845040877,Low Risk,20.2,Low Value,Low Risk / Low Value,Month-to-month,3
5850-BDWCY,0.16207876674106464,Low Risk,20.2,Low Value,Low Risk / Low Value,Month-to-month,6
7839-QRKXN,0.26064640425282665,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1
8203-XJZRC,0.19647380369115805,High Risk,20.25,Low Value,High Risk / Low Value,Month-to-month,1
5067-DGXLL,0.18826334362884606,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,2
3195-TQDZX,0.3082951502377082,High Risk,20.25,Low Value,High Risk / Low Value,Month-to-month,3
2371-JUNGC,0.1267145336414479,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,11
2439-QKJUL,0.16619002520669401,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,5
5260-UMPWX,0.07349532387320767,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,26
4203-QGNZA,0.050039815120458714,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,28
4083-EUGRJ,0.13901010780039186,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,9
6278-FEPBZ,0.14205042864529188,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,9
4797-MIWUM,0.1872451819371358,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,7
4054-CUMIA,0.11242189790038545,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,18
0670-KDOMA,0.26049038424738946,High Risk,20.25,Low Value,High Risk / Low Value,Month-to-month,1
2876-VBBBL,0.26049038424738946,High Risk,20.25,Low Value,High Risk / Low Value,Month-to-month,1
5345-BMKWB,0.144949362548861,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,8
5868-YTYKS,0.22833026201637463,High Risk,20.25,Low Value,High Risk / Low Value,Month-to-month,1
4732-RRJZC,0.1332382190477297,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,7
4211-MMAZN,0.19647380369115805,High Risk,20.25,Low Value,High Risk / Low Value,Month-to-month,1
2081-KJSQF,0.2561085113598428,High Risk,20.25,Low Value,High Risk / Low Value,Month-to-month,1
4488-PSYCG,0.10619070719642709,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,16
0142-GVYSN,0.1188081731874142,Low Risk,20.3,Low Value,Low Risk / Low Value,Month-to-month,26
6838-HVLXG,0.1240666506180757,Low Risk,20.3,Low Value,Low Risk / Low Value,Month-to-month,12
0516-QREYC,0.11644043505109988,Low Risk,20.3,Low Value,Low Risk / Low Value,Month-to-month,24
9122-UMROB,0.19634599555798365,High Risk,20.3,Low Value,High Risk / Low Value,Month-to-month,1
9256-JTBNZ,0.1366426948931974,Low Risk,20.3,Low Value,Low Risk / Low Value,Month-to-month,11
7814-LEEVE,0.2701345315541975,High Risk,20.3,Low Value,High Risk / Low Value,Month-to-month,1
1755-RMCXH,0.165812244422821,Low Risk,20.3,Low Value,Low Risk / Low Value,Month-to-month,2
8204-TIFGJ,0.10642524565729226,Low Risk,20.3,Low Value,Low Risk / Low Value,Month-to-month,23
3090-QFUVD,0.19475551106208105,High Risk,20.3,Low Value,High Risk / Low Value,Month-to-month,1
6131-JLWZM,0.15956282621733692,Low Risk,20.3,Low Value,Low Risk / Low Value,Month-to-month,13
8073-IJDCM,0.260334424749499,High Risk,20.3,Low Value,High Risk / Low Value,Month-to-month,1
2676-ISHSF,0.19634599555798365,High Risk,20.3,Low Value,High Risk / Low Value,Month-to-month,1
2342-CKIAO,0.19186093135772317,Low Risk,20.3,Low Value,Low Risk / Low Value,Month-to-month,2
2085-JVGAD,0.03775938932008841,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,37
6621-YOBKI,0.16525313136309105,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,5
0031-PVLZI,0.154679630100576,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,4
2592-YKDIF,0.19985072291813377,High Risk,20.35,Low Value,High Risk / Low Value,Month-to-month,1
9818-XQCUV,0.19192420637815025,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,2
5687-DKDTV,0.17602226153936365,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,4
1552-TKMXS,0.028228223746194027,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,42
0519-DRGTI,0.07491642186932665,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,20
2739-CCZMB,0.14242323531760742,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,5
4634-JLRJT,0.26017852577506656,High Risk,20.35,Low Value,High Risk / Low Value,Month-to-month,1
6671-NGWON,0.15511386466901533,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,7
1850-AKQEP,0.1279993298465329,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,8
8739-QOTTN,0.19129710090936372,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,2
5562-YJQGT,0.18639521037580098,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,2
9860-LISIZ,0.043135700640638514,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,34
9932-WBWIK,0.12677324103233586,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,11
4195-SMMNX,0.18784617850490457,Low Risk,20.35,Low Value,Low Risk / Low Value,Month-to-month,2
3590-TCXTB,0.19621825026264988,High Risk,20.35,Low Value,High Risk / Low Value,Month-to-month,1
1159-WFSGR,0.12368408244173662,Low Risk,20.4,Low Value,Low Risk / Low Value,Month-to-month,16
6579-JPICP,0.19609056780067816,High Risk,20.4,Low Value,High Risk / Low Value,Month-to-month,1
1222-KJNZD,0.03889193031607016,Low Risk,20.4,Low Value,Low Risk / Low Value,Month-to-month,40
9929-PLVPA,0.15139535016155253,Low Risk,20.4,Low Value,Low Risk / Low Value,Month-to-month,4
4568-TTZRT,0.13883281346514803,Low Risk,20.4,Low Value,Low Risk / Low Value,Month-to-month,9
8735-NBLWT,0.12176767394770599,Low Risk,20.4,Low Value,Low Risk / Low Value,Month-to-month,9
2410-CIYFZ,0.16611100663828315,Low Risk,20.4,Low Value,Low Risk / Low Value,Month-to-month,2
3727-JEZTU,0.19972126407364774,High Risk,20.4,Low Value,High Risk / Low Value,Month-to-month,1
4486-EFAEB,0.20888086924101057,High Risk,20.4,Low Value,High Risk / Low Value,Month-to-month,13
1539-LNKHM,0.12453843419237383,Low Risk,20.4,Low Value,Low Risk / Low Value,Month-to-month,12
1963-VAUKV,0.19972126407364774,High Risk,20.4,Low Value,High Risk / Low Value,Month-to-month,1
9770-LXDBK,0.1837952660071431,Low Risk,20.4,Low Value,Low Risk / Low Value,Month-to-month,3
8262-COGGB,0.2554919010012332,High Risk,20.45,Low Value,High Risk / Low Value,Month-to-month,1
7706-DZNKK,0.16581105912077237,Low Risk,20.45,Low Value,Low Risk / Low Value,Month-to-month,11
8942-DBMHZ,0.12161581006183356,Low Risk,20.45,Low Value,Low Risk / Low Value,Month-to-month,12
7266-GSSJX,0.20236379135839655,High Risk,20.45,Low Value,High Risk / Low Value,Month-to-month,11
4623-ZKHLY,0.1092884740992364,Low Risk,20.45,Low Value,Low Risk / Low Value,Month-to-month,22
0673-IGUQO,0.19596294816755305,High Risk,20.45,Low Value,High Risk / Low Value,Month-to-month,1
7140-ADSMJ,0.1877536527489647,Low Risk,20.45,Low Value,Low Risk / Low Value,Month-to-month,8
5996-DAOQL,0.2554919010012332,High Risk,20.45,Low Value,High Risk / Low Value,Month-to-month,1
2668-TZSPS,0.19596294816755305,High Risk,20.45,Low Value,High Risk / Low Value,Month-to-month,1
3594-IVHJZ,0.25013823447145717,High Risk,20.45,Low Value,High Risk / Low Value,Month-to-month,2
9618-LFJRU,0.17128363927929915,Low Risk,20.45,Low Value,Low Risk / Low Value,Month-to-month,4
7010-ZMVBF,0.0812681652773695,Low Risk,20.45,Low Value,Low Risk / Low Value,Month-to-month,18
7998-ZLXWN,0.10516192133313679,Low Risk,20.45,Low Value,Low Risk / Low Value,Month-to-month,15
1385-TQOZW,0.1818199390608471,Low Risk,20.45,Low Value,Low Risk / Low Value,Month-to-month,9
9184-GALIL,0.030641739783315445,Low Risk,20.45,Low Value,Low Risk / Low Value,Month-to-month,38
5774-XZTQC,0.13574054782995726,Low Risk,20.45,Low Value,Low Risk / Low Value,Month-to-month,7
5546-BYZSM,0.042553175863093005,Low Risk,20.45,Low Value,Low Risk / Low Value,Month-to-month,41
3752-CQSJI,0.13886797751576752,Low Risk,20.45,Low Value,Low Risk / Low Value,Month-to-month,13
2732-ISEZX,0.22207893966711242,High Risk,20.5,Low Value,High Risk / Low Value,Month-to-month,5
6231-WFGFH,0.20082532530277744,High Risk,20.5,Low Value,High Risk / Low Value,Month-to-month,4
0536-BGFMZ,0.05781586920442139,Low Risk,20.5,Low Value,Low Risk / Low Value,Month-to-month,28
2792-VPPET,0.3084096217593768,High Risk,20.5,Low Value,High Risk / Low Value,Month-to-month,3
6476-EPYZR,0.10598001693216356,Low Risk,20.5,Low Value,Low Risk / Low Value,Month-to-month,12
1866-ZSLJM,0.0767644367397924,Low Risk,20.5,Low Value,Low Risk / Low Value,Month-to-month,21
2002-MZHWP,0.1994625352074822,High Risk,20.5,Low Value,High Risk / Low Value,Month-to-month,1
9753-OYLBX,0.1994625352074822,High Risk,20.5,Low Value,High Risk / Low Value,Month-to-month,1
4255-DDUOU,0.23112833430641697,High Risk,20.5,Low Value,High Risk / Low Value,Month-to-month,1
4745-LSPLO,0.19583539135872213,High Risk,20.5,Low Value,High Risk / Low Value,Month-to-month,1
6942-LBFDP,0.249330543004523,High Risk,20.55,Low Value,High Risk / Low Value,Month-to-month,2
7893-IXHRQ,0.25886509523421564,High Risk,20.55,Low Value,High Risk / Low Value,Month-to-month,1
1925-GMVBW,0.16354938325817286,Low Risk,20.55,Low Value,Low Risk / Low Value,Month-to-month,5
9512-PHSMG,0.18213631791893012,Low Risk,20.55,Low Value,Low Risk / Low Value,Month-to-month,10
1784-BXEFA,0.17966858281939552,Low Risk,20.55,Low Value,Low Risk / Low Value,Month-to-month,10
4390-KYULV,0.2290636899751373,High Risk,20.55,Low Value,High Risk / Low Value,Month-to-month,3
9708-KFDBY,0.19056819566483693,Low Risk,20.55,Low Value,Low Risk / Low Value,Month-to-month,1
3803-KMQFW,0.17581721118192695,Low Risk,20.55,Low Value,Low Risk / Low Value,Month-to-month,1
8963-MQVYN,0.12812778810541156,Low Risk,20.55,Low Value,Low Risk / Low Value,Month-to-month,22
1038-RQOST,0.07649210962709516,Low Risk,20.6,Low Value,Low Risk / Low Value,Month-to-month,19
7407-SUJIZ,0.0662707219258682,Low Risk,20.6,Low Value,Low Risk / Low Value,Month-to-month,25
3976-NLDEZ,0.1955804661955507,High Risk,20.6,Low Value,High Risk / Low Value,Month-to-month,1
5049-GLYVG,0.1955804661955507,High Risk,20.6,Low Value,High Risk / Low Value,Month-to-month,1
0787-LHDYT,0.13247090130848352,Low Risk,20.6,Low Value,Low Risk / Low Value,Month-to-month,16
2480-JZOSN,0.2586665684232265,High Risk,20.65,Low Value,High Risk / Low Value,Month-to-month,1
8681-ICONS,0.0656328166861759,Low Risk,20.65,Low Value,Low Risk / Low Value,Month-to-month,29
3012-VFFMN,0.13564279297515272,Low Risk,20.65,Low Value,Low Risk / Low Value,Month-to-month,7
6016-LVTJQ,0.03747989754519326,Low Risk,20.65,Low Value,Low Risk / Low Value,Month-to-month,34
3530-CRZSB,0.15467467051334063,Low Risk,20.65,Low Value,Low Risk / Low Value,Month-to-month,7
2839-RFSQE,0.19085120722405072,Low Risk,20.65,Low Value,Low Risk / Low Value,Month-to-month,2
3675-EQOZA,0.17206587201110762,Low Risk,20.65,Low Value,Low Risk / Low Value,Month-to-month,5
5088-QZLRL,0.258554502247387,High Risk,20.65,Low Value,High Risk / Low Value,Month-to-month,1
6490-FGZAT,0.15743309968871358,Low Risk,20.65,Low Value,Low Risk / Low Value,Month-to-month,6
1488-SYSFC,0.0834937355307806,Low Risk,20.65,Low Value,Low Risk / Low Value,Month-to-month,31
2928-HLDBA,0.16051957520635135,Low Risk,20.7,Low Value,Low Risk / Low Value,Month-to-month,6
9367-OIUXP,0.17171554266411634,Low Risk,20.7,Low Value,Low Risk / Low Value,Month-to-month,4
1614-JBEBI,0.19460384509632167,High Risk,20.7,Low Value,High Risk / Low Value,Month-to-month,8
8620-RJPZN,0.26280651702582736,High Risk,20.7,Low Value,High Risk / Low Value,Month-to-month,1
3007-FDPEA,0.25932518923945114,High Risk,20.7,Low Value,High Risk / Low Value,Month-to-month,2
6394-HHHZM,0.17940805488556372,Low Risk,20.7,Low Value,Low Risk / Low Value,Month-to-month,3
7976-CICYS,0.2207852233309824,High Risk,20.7,Low Value,High Risk / Low Value,Month-to-month,4
3645-DEYGF,0.1724948471966025,Low Risk,20.75,Low Value,Low Risk / Low Value,Month-to-month,1
9046-DQMTP,0.042563869877602724,Low Risk,20.75,Low Value,Low Risk / Low Value,Month-to-month,35
0463-WZZKO,0.22986074986874463,High Risk,20.75,Low Value,High Risk / Low Value,Month-to-month,3
0750-EKNGL,0.1509242906401407,Low Risk,20.75,Low Value,Low Risk / Low Value,Month-to-month,7
2700-LUEVA,0.1900690632350112,Low Risk,20.75,Low Value,Low Risk / Low Value,Month-to-month,1
5372-FBKBN,0.07095959545677279,Low Risk,20.75,Low Value,Low Risk / Low Value,Month-to-month,21
0816-TSPHQ,0.1873446514876049,Low Risk,20.75,Low Value,Low Risk / Low Value,Month-to-month,2
4013-GUXND,0.19507136955637314,High Risk,20.8,Low Value,High Risk / Low Value,Month-to-month,1
4803-LBYPN,0.03573267248798268,Low Risk,20.8,Low Value,Low Risk / Low Value,Month-to-month,34
1760-CAZHT,0.056006391627733326,Low Risk,20.8,Low Value,Low Risk / Low Value,Month-to-month,25
7219-TLZHO,0.15307917084973582,Low Risk,20.85,Low Value,Low Risk / Low Value,Month-to-month,4
7764-BDPEE,0.15797672428979945,Low Risk,20.85,Low Value,Low Risk / Low Value,Month-to-month,3
2958-NHPPS,0.10040203129909508,Low Risk,20.85,Low Value,Low Risk / Low Value,Month-to-month,23
6982-UQZLY,0.30140699332354354,High Risk,20.85,Low Value,High Risk / Low Value,Month-to-month,1
2621-UDNLU,0.18263203031862268,Low Risk,20.85,Low Value,Low Risk / Low Value,Month-to-month,3
9313-QOLTZ,0.06208276551245995,Low Risk,20.9,Low Value,Low Risk / Low Value,Month-to-month,26
7243-LCGGZ,0.19843013685459976,High Risk,20.9,Low Value,High Risk / Low Value,Month-to-month,1
0426-TIRNE,0.19843013685459976,High Risk,20.9,Low Value,High Risk / Low Value,Month-to-month,1
3847-BAERP,0.18146821584786643,Low Risk,20.9,Low Value,Low Risk / Low Value,Month-to-month,10
7434-SHXLS,0.19843013685459976,High Risk,20.9,Low Value,High Risk / Low Value,Month-to-month,1
5624-BQSSA,0.1983013701745636,High Risk,20.95,Low Value,High Risk / Low Value,Month-to-month,1
4063-EIKNQ,0.11658181352623695,Low Risk,20.95,Low Value,Low Risk / Low Value,Month-to-month,11
9986-BONCE,0.18276537954432398,Low Risk,20.95,Low Value,Low Risk / Low Value,Month-to-month,4
5955-EPOAZ,0.2112708872213022,High Risk,20.95,Low Value,High Risk / Low Value,Month-to-month,6
6728-WYQBC,0.20318343800969474,High Risk,20.95,Low Value,High Risk / Low Value,Month-to-month,1
6770-XUAGN,0.29972977968751396,High Risk,21.0,Low Value,High Risk / Low Value,Month-to-month,1
0278-YXOOG,0.16453671096375874,Low Risk,21.05,Low Value,Low Risk / Low Value,Month-to-month,5
8267-KFGYD,0.2260554607252296,High Risk,21.05,Low Value,High Risk / Low Value,Month-to-month,1
1045-LTCYT,0.12399331092611313,Low Risk,21.05,Low Value,Low Risk / Low Value,Month-to-month,8
0547-HURJB,0.10179420584799893,Low Risk,21.05,Low Value,Low Risk / Low Value,Month-to-month,12
2111-DWYHN,0.19430960824072785,High Risk,21.1,Low Value,High Risk / Low Value,Month-to-month,1
8246-SHFGA,0.0935599520494828,Low Risk,21.1,Low Value,Low Risk / Low Value,Month-to-month,17
8044-BGWPI,0.19398062139984545,Low Risk,21.15,Low Value,Low Risk / Low Value,Month-to-month,12
