customerID,churn_probability,risk_tier,MonthlyCharges,value_tier,segment,Contract,tenure,expected_retained_value,net_expected_value,recommend_intervention
2303-PJYHN,0.201490976377379,High Risk,19.85,Low Value,High Risk / Low Value,Month-to-month,2,15.598423936254797,-11.901576063745203,False
4140-WJAWW,0.1656311873280584,Low Risk,19.85,Low Value,Low Risk / Low Value,Month-to-month,5,12.822338367001642,-14.677661632998358,False
4396-KLSEH,0.2975760584040605,High Risk,19.85,Low Value,High Risk / Low Value,Month-to-month,4,23.036850561350345,-4.463149438649655,False
6776-TLWOI,0.1817967339130254,Low Risk,19.85,Low Value,Low Risk / Low Value,Month-to-month,3,14.073794155876861,-13.426205844123139,False
4020-KIUDI,0.1367164625214683,Low Risk,19.85,Low Value,Low Risk / Low Value,Month-to-month,6,10.58390494609947,-16.91609505390053,False
9967-ATRFS,0.0897783723567672,Low Risk,19.9,Low Value,Low Risk / Low Value,Month-to-month,19,6.967699478608701,-20.5323005213913,False
4800-VHZKI,0.2615837940463388,High Risk,19.9,Low Value,High Risk / Low Value,Month-to-month,1,20.301518255936358,-7.198481744063642,False
2654-VBVPB,0.2097160980755026,High Risk,19.9,Low Value,High Risk / Low Value,Month-to-month,1,16.276066371639757,-11.223933628360243,False
3900-AQPHZ,0.201018685471617,High Risk,19.9,Low Value,High Risk / Low Value,Month-to-month,1,15.601060179452197,-11.898939820547803,False
0347-UBKUZ,0.1091759070230697,Low Risk,19.9,Low Value,Low Risk / Low Value,Month-to-month,15,8.47314214406044,-19.02685785593956,False
3061-BCKYI,0.1115243172175588,Low Risk,19.9,Low Value,Low Risk / Low Value,Month-to-month,14,8.655402259254739,-18.84459774074526,False
3530-VWVGU,0.0669528461666406,Low Risk,19.9,Low Value,Low Risk / Low Value,Month-to-month,22,5.196210390992977,-22.303789609007023,False
2832-SCUCO,0.2563493843782892,High Risk,19.9,Low Value,High Risk / Low Value,Month-to-month,2,19.89527572159902,-7.60472427840098,False
6654-QGBZZ,0.201018685471617,High Risk,19.9,Low Value,High Risk / Low Value,Month-to-month,1,15.601060179452197,-11.898939820547803,False
5515-IDEJJ,0.1740354152692403,Low Risk,19.9,Low Value,Low Risk / Low Value,Month-to-month,1,13.50688857904574,-13.99311142095426,False
2320-JRSDE,0.3034822693275772,High Risk,19.9,Low Value,High Risk / Low Value,Month-to-month,1,23.553258922513265,-3.9467410774867346,False
4936-YPJNK,0.1817949387491566,Low Risk,19.9,Low Value,Low Risk / Low Value,Month-to-month,10,14.10910519632204,-13.39089480367796,False
7636-XUHWW,0.2409845785409378,High Risk,19.9,Low Value,High Risk / Low Value,Month-to-month,2,18.702813140562178,-8.797186859437822,False
5066-GFJMM,0.2407355234881784,High Risk,19.9,Low Value,High Risk / Low Value,Month-to-month,3,18.683483977917525,-8.816516022082475,False
3043-SUDUA,0.0499985315468902,Low Risk,19.9,Low Value,Low Risk / Low Value,Month-to-month,32,3.8803860333541476,-23.61961396664585,False
7878-RTCZG,0.201018685471617,High Risk,19.9,Low Value,High Risk / Low Value,Month-to-month,1,15.601060179452197,-11.898939820547803,False
2369-FEVNO,0.2571899249999593,High Risk,19.9,Low Value,High Risk / Low Value,Month-to-month,1,19.96051007924684,-7.539489920753159,False
4895-TMWIR,0.1530579729522033,Low Risk,19.95,Low Value,Low Risk / Low Value,Month-to-month,11,11.908675585546177,-15.591324414453823,False
4694-PHWFW,0.1310576426509751,Low Risk,19.95,Low Value,Low Risk / Low Value,Month-to-month,8,10.196939886459118,-17.30306011354088,False
9788-YTFGE,0.2026098264354045,High Risk,19.95,Low Value,High Risk / Low Value,Month-to-month,7,15.764057545806649,-11.735942454193351,False
0114-RSRRW,0.1887296794431012,Low Risk,19.95,Low Value,Low Risk / Low Value,Month-to-month,10,14.684112709070487,-12.815887290929513,False
7521-YXVZY,0.1598667124959436,Low Risk,19.95,Low Value,Low Risk / Low Value,Month-to-month,3,12.438429565746894,-15.061570434253106,False
3190-FZATL,0.0968981698810319,Low Risk,19.95,Low Value,Low Risk / Low Value,Month-to-month,14,7.539162107593688,-19.96083789240631,False
3097-PYWXL,0.2716749281939218,High Risk,19.95,Low Value,High Risk / Low Value,Month-to-month,4,21.137667788128084,-6.362332211871916,False
6377-KSLXC,0.1667619878061237,Low Risk,19.95,Low Value,Low Risk / Low Value,Month-to-month,5,12.974916461255454,-14.525083538744546,False
1796-JANOW,0.1926150605549969,Low Risk,19.95,Low Value,Low Risk / Low Value,Month-to-month,2,14.986414786481534,-12.513585213518466,False
3623-FQBOX,0.1092109937222435,Low Risk,19.95,Low Value,Low Risk / Low Value,Month-to-month,21,8.497161366559155,-19.002838633440845,False
2542-HYGIQ,0.1956459969250768,High Risk,19.95,Low Value,High Risk / Low Value,Month-to-month,1,15.222236790755602,-12.277763209244398,False
3506-LCJDC,0.181710606937149,Low Risk,19.95,Low Value,Low Risk / Low Value,Month-to-month,1,14.137993772744878,-13.362006227255122,False
5143-WMWOG,0.2607337451727819,High Risk,19.95,Low Value,High Risk / Low Value,Month-to-month,1,20.2863890431683,-7.213610956831701,False
5144-PQCDZ,0.2273899343749797,High Risk,19.95,Low Value,High Risk / Low Value,Month-to-month,4,17.692073844045296,-9.807926155954704,False
3363-EWLGO,0.170072662900933,Low Risk,19.95,Low Value,Low Risk / Low Value,Month-to-month,5,13.232503537007094,-14.267496462992906,False
6286-SUUWT,0.1972419723310239,High Risk,19.95,Low Value,High Risk / Low Value,Month-to-month,1,15.346411657215315,-12.153588342784685,False
0178-CIIKR,0.1846781866415,Low Risk,19.95,Low Value,Low Risk / Low Value,Month-to-month,3,14.368886311641905,-13.131113688358095,False
4237-CLSMM,0.1884886550105318,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,2,14.702115090821483,-12.797884909178517,False
2393-DIVAI,0.2418628228728681,High Risk,20.0,Low Value,High Risk / Low Value,Month-to-month,3,18.865300184083708,-8.634699815916292,False
1009-IRMNA,0.1624819814118016,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,7,12.673594550120525,-14.826405449879475,False
3807-XHCJH,0.2360287877700312,High Risk,20.0,Low Value,High Risk / Low Value,Month-to-month,1,18.410245446062433,-9.089754553937567,False
7047-YXDMZ,0.0800663050484899,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,21,6.245171793782212,-21.254828206217788,False
4712-UYOOI,0.1039788983375248,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,20,8.110354070326935,-19.389645929673065,False
0380-ZCSBI,0.1296393566204951,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,10,10.11186981639862,-17.38813018360138,False
4986-MXSFP,0.2514454474981292,High Risk,20.0,Low Value,High Risk / Low Value,Month-to-month,2,19.61274490485408,-7.887255095145921,False
4860-YZGZM,0.180390558393675,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,10,14.07046355470665,-13.42953644529335,False
6734-CKRSM,0.1848075756495443,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,3,14.414990900664456,-13.085009099335544,False
6972-SNKKW,0.1619367855006388,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,6,12.631069269049828,-14.868930730950172,False
1552-CZCLL,0.0124817274308607,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,55,0.9735747396071346,-26.526425260392866,False
7698-YFGEZ,0.1971137870788167,High Risk,20.0,Low Value,High Risk / Low Value,Month-to-month,1,15.374875392147702,-12.125124607852298,False
8439-LTUGF,0.1733606238795829,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,10,13.522128662607468,-13.977871337392532,False
4877-EVATK,0.1971137870788167,High Risk,20.0,Low Value,High Risk / Low Value,Month-to-month,1,15.374875392147702,-12.125124607852298,False
3011-WQKSZ,0.143603370652498,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,19,11.201062910894846,-16.298937089105152,False
7808-DVWEP,0.1883319507071599,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,3,14.689892155158473,-12.810107844841527,False
5688-KZTSN,0.1701899519230638,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,15,13.274816249998977,-14.225183750001023,False
4079-ULGFR,0.1002008527640947,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,16,7.815666515599386,-19.684333484400614,False
9700-ZCLOT,0.1887055709560054,Low Risk,20.0,Low Value,Low Risk / Low Value,Month-to-month,2,14.719034534568424,-12.780965465431576,False
7531-GQHME,0.1191436353510933,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,12,9.316436566278743,-18.183563433721257,False
3030-ZKIWL,0.1969856646905479,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,1,15.403294050477394,-12.096705949522606,False
4785-NKHCX,0.2066176493287502,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,5,16.156467089261625,-11.343532910738375,False
4661-NJEUX,0.256726096709977,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,1,20.07469713223665,-7.4253028677633495,False
2812-SFXMJ,0.1741190723090132,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,1,13.615240859203288,-13.884759140796712,False
1349-WXNGG,0.2055534741916466,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,1,16.073253914415808,-11.426746085584192,False
7874-ECPQJ,0.2154875327283606,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,4,16.85004762169416,-10.64995237830584,False
0188-GWFLE,0.1886253452108426,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,2,14.749558868761838,-12.750441131238162,False
1855-CFULU,0.2110102432775137,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,4,16.499945973085186,-11.000054026914814,False
1336-EZFZY,0.1769950862535099,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,4,13.840130769593207,-13.659869230406793,False
7096-UCLNH,0.1969856646905479,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,1,15.403294050477394,-12.096705949522606,False
8387-UGUSU,0.0938921255964971,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,15,7.341894761018091,-20.15810523898191,False
1383-EZRWL,0.1563278315690612,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,7,12.22405478954274,-15.27594521045726,False
5919-VCZYM,0.1890398736927971,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,2,14.781972923408269,-12.718027076591731,False
5028-HTLJB,0.2333128234338018,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,1,18.243896228406133,-9.256103771593867,False
6147-CBCRA,0.045621966521963,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,33,3.567409672184897,-23.932590327815102,False
8749-CLJXC,0.1969856646905479,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,1,15.403294050477394,-12.096705949522606,False
9867-NNXLC,0.1072393220512665,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,22,8.385578787798785,-19.114421212201215,False
7094-MSZAO,0.1529930564783666,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,10,11.96329205132588,-15.53670794867412,False
7542-CYDDM,0.0922403239775998,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,18,7.212732133428418,-20.287267866571582,False
9962-BFPDU,0.1769936915340101,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,1,13.840021709501922,-13.659978290498078,False
2717-HVIZY,0.1306204264124367,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,8,10.21386424332049,-17.28613575667951,False
3407-QGWLG,0.2118973967882898,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,3,16.569316941860322,-10.930683058139678,False
2159-TURXX,0.1615361559573032,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,5,12.631319715081322,-14.868680284918678,False
8317-BVKSO,0.2027147293948566,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,14,15.851278265030814,-11.648721734969186,False
2164-SOQXL,0.0744987927802645,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,20,5.8254331014527825,-21.67456689854722,False
0357-NVCRI,0.0563095489434628,Low Risk,20.05,Low Value,Low Risk / Low Value,Month-to-month,25,4.403125179634074,-23.096874820365926,False
0871-OPBXW,0.2511968995779665,High Risk,20.05,Low Value,High Risk / Low Value,Month-to-month,2,19.64234156249909,-7.857658437500909,False
3148-BLQJT,0.1968576051619603,High Risk,20.1,Low Value,High Risk / Low Value,Month-to-month,1,15.431667668646071,-12.068332331353929,False
1240-KNSEZ,0.2565716090177903,High Risk,20.1,Low Value,High Risk / Low Value,Month-to-month,1,20.112648430904585,-7.387351569095415,False
7777-UNYHB,0.1417599188451553,Low Risk,20.1,Low Value,Low Risk / Low Value,Month-to-month,12,11.112560038271724,-16.387439961728276,False
9367-TCUYN,0.123670878986081,Low Risk,20.1,Low Value,Low Risk / Low Value,Month-to-month,12,9.694560203718892,-17.805439796281107,False
6861-OKBCE,0.11052229644493,Low Risk,20.1,Low Value,Low Risk / Low Value,Month-to-month,11,8.663842818318065,-18.836157181681934,False
7017-VFULY,0.2004015078357173,High Risk,20.1,Low Value,High Risk / Low Value,Month-to-month,2,15.709474199241882,-11.790525800758118,False
1000-AJSLD,0.2565716090177903,High Risk,20.1,Low Value,High Risk / Low Value,Month-to-month,1,20.112648430904585,-7.387351569095415,False
8006-PYCSW,0.192307599053106,Low Risk,20.1,Low Value,Low Risk / Low Value,Month-to-month,2,15.07499268977298,-12.42500731022702,False
1066-JKSGK,0.1967296084887599,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,1,15.459996283089197,-12.040003716910803,False
2120-SMPEX,0.0913404328983203,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,25,7.177987919314501,-20.3220120806855,False
1934-SJVJK,0.1967296084887599,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,1,15.459996283089197,-12.040003716910803,False
3977-QCRSL,0.1699614084341258,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,5,13.356417281795775,-14.143582718204225,False
4897-QSUYC,0.2608024847498472,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,1,20.49516326406674,-7.00483673593326,False
8974-OVACP,0.2003691877857464,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,1,15.746012622142878,-11.753987377857122,False
6648-INWPS,0.1223088003115543,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,16,9.611637072483495,-17.888362927516503,False
5712-VBOXD,0.2255254994517037,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,4,17.72292137441213,-9.777078625587869,False
4781-ZXYGU,0.2376053835078771,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,1,18.672219062966523,-8.827780937033477,False
7787-BNTZM,0.1666542129691728,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,6,13.096521326182444,-14.403478673817556,False
4018-KJYUY,0.0640586708015126,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,22,5.034050644936868,-22.46594935506313,False
7853-GVUDZ,0.2263099703394207,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,1,17.784569019123374,-9.715430980876626,False
7845-URHJN,0.1547811596331035,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,8,12.163477429767436,-15.336522570232564,False
4397-FRLTA,0.1768074316999166,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,4,13.894412020137949,-13.605587979862051,False
6469-QJKZW,0.2354836956439386,High Risk,20.15,Low Value,High Risk / Low Value,Month-to-month,4,18.505486222178916,-8.994513777821084,False
2791-SFVEW,0.1508723558625556,Low Risk,20.15,Low Value,Low Risk / Low Value,Month-to-month,9,11.85630408545893,-15.64369591454107,False
7310-EGVHZ,0.20515704963845,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1,16.162272370517094,-11.337727629482906,False
6380-ARCEH,0.1966016746666151,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1,15.488279930235937,-12.011720069764063,False
9294-TDIPC,0.1453743313076755,Low Risk,20.2,Low Value,Low Risk / Low Value,Month-to-month,5,11.452589820418677,-16.047410179581323,False
1641-BYBTK,0.1850343146409221,Low Risk,20.2,Low Value,Low Risk / Low Value,Month-to-month,6,14.577003307411843,-12.922996692588157,False
3247-MHJKM,0.1966016746666151,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1,15.488279930235937,-12.011720069764063,False
8305-VHZBZ,0.256262816328144,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1,20.188384670331185,-7.311615329668815,False
3744-ZBHON,0.2450409929200135,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,3,19.304329422238663,-8.195670577761337,False
6131-IUNXN,0.0778898926746867,Low Risk,20.2,Low Value,Low Risk / Low Value,Month-to-month,19,6.136165744911819,-21.36383425508818,False
3345-JHUEO,0.2959130992580489,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,4,23.31203395954909,-4.18796604045091,False
5356-RHIPP,0.256262816328144,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1,20.188384670331185,-7.311615329668815,False
2955-PSXOE,0.2710485008099989,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1,21.353200893811717,-6.146799106188283,False
8048-DSDFQ,0.1966016746666151,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1,15.488279930235937,-12.011720069764063,False
1493-AMTIE,0.2665530400477699,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1,20.999048494963315,-6.500951505036685,False
4786-UKSNZ,0.1966016746666151,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1,15.488279930235937,-12.011720069764063,False
3039-MJSLN,0.1662615845040877,Low Risk,20.2,Low Value,Low Risk / Low Value,Month-to-month,3,13.09808762723203,-14.40191237276797,False
5850-BDWCY,0.1620787667410646,Low Risk,20.2,Low Value,Low Risk / Low Value,Month-to-month,6,12.768565243861069,-14.731434756138931,False
7839-QRKXN,0.2606464042528266,High Risk,20.2,Low Value,High Risk / Low Value,Month-to-month,1,20.533723727037682,-6.966276272962318,False
8203-XJZRC,0.196473803691158,High Risk,20.25,Low Value,High Risk / Low Value,Month-to-month,1,15.516518646509203,-11.983481353490797,False
5067-DGXLL,0.188263343628846,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,2,14.868097563088114,-12.631902436911886,False
3195-TQDZX,0.3082951502377082,High Risk,20.25,Low Value,High Risk / Low Value,Month-to-month,3,24.34760949002301,-3.152390509976989,False
2371-JUNGC,0.1267145336414479,Low Risk,20.25,Low Value,Low Risk / Low Value,Month-to-month,11,10.00728029433335,-17.49271970566665,False
